ilan_linki,aciklama,fiyat,ilan_no,ilan_tarihi,marka,seri,model,yıl,km,vites,yakıt,kasa,renk,motor_hacmi,motor_gücü,çekiş,boya_durumu,takasa_uygunluk,kimden,orjinal_parcalar,lokal_boyalı_parcalar,boyalı_parcalar,değişmiş_parcalar,belirtilmemiş_parcalar
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2015-model/30048980,"Aracım 2106 çıkışlı olup 2020 elegance dönüşümü yapılmıştır  
Aracımda ek olarak   
Kayar led  
Katlanır ayna  
Koltuk ısıtma  
Sunroof mevcuttur  
15 bin önemsiz hasar kaydı vardır  
Şasi podye hatasızdır   
Airbagler orjinaldir",1320000,30048980.0,05 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015.0,164.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,İkinci El,,Sahibinden,-,-,"Sağ Arka Çamurluk, Sağ Ön Kapı","Sağ Arka Kapı, Sağ Ön Çamurluk, Motor Kaputu","Arka Kaput, Sol Arka Çamurluk, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/umit-auto-2015-vw-passat-cam-tavan-comfortline-otomatik/29916162,"ARAÇ KÜNYESİ​

**2015 MODEL ​**

**VW.PASSAT COMFORTLİNE OTOMATİK**

**1.6 TDİ 120.HP**

ÖZELLİKLER​

**YOL BİLGİSAYARI**

**CAM TAVAN**

**ANAHTARSIZ ÇALIŞTIRMA**

**ELEKTRİKLİ SÜRÜCÜ KOLTUĞU**

**START-STOP**

****3 BÖLGELİ DİJİTAL KLİMA****

****ÖN VE ARKA PARK SENSÖRÜ****

****GÜNDÜZ FARI****

****HIZ SABİTLEYİCİ (CRUİSE KONTROL)****

****YOKUŞ KALKIŞ DESTEĞİ****

******FAR VE YAĞMUR SENSÖRÜ******

****ELEKTRİKLİ ISITMALI YAN AYNALAR****

****ELEKTRONİK EL FRENİ****

****AUTO HOLD****

****FONKSİYONEL DERİ DİREKSİYON****

****ÖN VE ARKA KOL DAYAMA****

****SOĞUTMALI TORPİDO****

****BLUETOOTH-TELEFON****

**USB-AUX-CD ÇALAR**

****ABS-ASR-ESP****

****VS FULL+FULL****

EXPERTİZ RAPORU​

**EXPERTİZ RAPORU ŞEMADA İŞARETLİDİR+10.700TL****HASAR KAYDI VARDIR**

******ARACIMIZ FUUL BAKIMLIDIR+GENEL KONDİSYONU İÇİ+DIŞI TEMİZDİR******

KREDİ KULLANDIRMA

**ARACIMIZA 400.000 TL KREDİ KULLANDIRIZ**

****TÜM ARAÇLARIMIZI********​****

****DİLEDİĞİNİZ EKSPERTİZE VEYA USTAYA GÖSTEREBİLİRSİNİZ.YAZDIKLARIMIZIN HARİCİNDE****

****BİRŞEY ÇIKMAS********DURUMUNDA********TÜM YOL EKSPERTİZ VE KONAKLAMA MASRAFLARINIZ TARAFIMIZA AİTTİR.****

******FİRMA İLETİŞİM BİLGİLERİ******

****ÜMİT BEY:05437152929****

****TUĞRUL BEY:05070456666****

****TÜM İLANLARIMIZI AŞAĞIDAKİ LİNKTEN GÖRE BİLİRSİNİZ..****

****​****[****https://arabam.com/galeri/umit-auto-gaziantep****](https://arabam.com/galeri/umit-auto-gaziantep)

******YETKİ BELGE NO:2700734​******",1249000,29916162.0,22 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015.0,261.000 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun Değil,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Ön Tampon, Arka Tampon",-,Motor Kaputu,Sol Ön Çamurluk,-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-trendline/emre-auto-dan-degisensiz-2015-passat/30691760,"**ARACIMIZDA DEĞİŞEN YOK**

**HASAR KAYDI YOK**

**MUAYENESİ YENİ**

**Motor Yürüyen Alt Takım Sorunsuz**

**Highline Jant**

**Hız Sabitleme Mevcut**

**2.5 Parça Boya Var**

**Km Orjinal**

**Çalışmayan Aksamı Yok**

**Mantıklı Takaslar Değerlendirilir**

**Alıcısına Hayırlı Olsun**",999000,30691760.0,03 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2015.0,239.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sağ Ön Çamurluk, Ön Tampon, Arka Tampon",Motor Kaputu,"Sol Ön Kapı, Sol Ön Çamurluk",-,-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2015-model/29834146,"Passat b8 2015 model  
Comfortline  
Aracim orjinal,hatasiz,boyasizdir  
double ekran koltuk ısıtma özelligi vardir  
Şimdiden alicisina hayirli olsun",1375000,29834146.0,25 Mayıs 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015.0,225.000 km,Otomatik,Dizel,Sedan,Siyah,,,,İkinci El,,Sahibinden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,-,-,-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-business/kumru-otomotiv-den-2020-passat-1-6tdi-120hp-dsg-busines-yenilogo/30052795,"**2020 VW PASSAT**

**1.6 TDI BlueMotion 120 HP DSG​ BUSİNESS**

**YENİ LOGO**

**YENİ TİP DİJİTAL KLİMA**

**60.000 KM'DE**

**YETKİLİ SERVİS BAKIMLI**

**DEĞİŞEN YOK**

**BOYA:SAĞ ARKA ÇAMURLUK,SAĞ ARKA KAPI LOKAL**

**TRAMER: 10.000 TL**

**YEDEK ANAHTARI VARDIR**

**::::DONANIMLAR::::**

**ABS-ESP-ASR-EBD**

**AİRBAG**

**YENİ TİP ÇİFT BÖLGE DİJİTAL KLİMA**

**YOL BİLGİSAYARI**

**HIZ SABİTLEME**

**HIZ LİMİTLEME**

**APPLE CAR PLAY**

**START-STOP**

**ANAHTARSIZ ÇALIŞTIRMA**

**YENİ TİP FONKSİYONEL DERİ DİREKSİYON**

**8"" MULTİMEDİA DOKUNMATİK EKRAN**

**ELEKTRİKLİ BEL DESTEKLİ SÜRÜCÜ KOLTUĞU**

**ELEKTRİKLİ ISITMALI YAN AYNALAR**

**SOĞUTMALI TORPİDO**

**İMMOBİLİZER**

**İSOFİX**

**USB-AUX**

**ELEKTRONİK EL FRENİ**

**ÖN-ARKA PARK SENSÖRÜ**

**FAR-YAĞMUR SENSÖRÜ**

**YENİ TİP LED FARLAR**

**YENİ TİP ARKA STOPLAR**

**YOKUŞ KALKIŞ DESTEĞİ**

**LASTİK BASINÇ SENSÖRÜ**

**ÖN-ARKA KOL DAYAMA**

**OTOMATİK KARARAN İÇ DİKİZ AYNASI**

**İSTEYEN DİLEDİĞİ YERE EXPERTİZ YAPTIRABİLİR**

**TÜM KREDİ KARTLARINA 1,99 ORAN İLE 12 TAKSİT İMKANI**

**TEK ÇEKİM ""0"" KOMİSYON**

**""KUMRU 2.EL""**

**İRTİBAT: 0535 613 84 29**

**İRTİBAT: 0534 735 16 16**

**ADRES: ANKARA YOLU ÜZERİ 12 .KM**",1850000,30052795.0,03 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Business,2020.0,60.000 km,Yarı Otomatik,Dizel,Station wagon,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,-,"Sağ Arka Çamurluk, Sağ Arka Kapı",-,-,"Arka Kaput, Sol Arka Çamurluk, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/acil-2015-comfort-1-6-cam-tavan-makam-perde-bol-ekstra/30150835,"Araç fırsat aracıdır hızlı olan kazansın fiyat sondur lütfen pazarlık için aramayız şimdiden alıcısına hayırlı olsun.  
  
-Eksperini Aşağıya İşaretliyorum  
  
-ÜSTÜNDEKİ ÖZEL PLAKA İLE VERİLECEKTİR!  
16BRT858  
- 4.000 ₺ Tramer  
- Motor Yürüyen Şanzıman Kusursuz  
- Ağır Bakımları Yeni Yapılmıştır  
- Kasası Kondisyonu Kusursuzdur  
- Yedek Anahtarı Kitapçıkları Mevcuttur  
- Özel Üretim Fabrikasyon Makam Perdeler Vardır  
- Highline Far Ve Stop Tarafımca Takılmıştır  
- Lastikleri Sıfırdır  
  
- Çalışmayan Hiç Bir Aksağımı Yoktur  
- Şase Direk Podye Panel Airbag Gibi Önemli Yerlerinde Kesinlikle İşlem Vs Birşey Yoktur  
- Yağ Bakımı Yeni Yapıldı  
- Aracın Temizliği 50 bin Km'deki Araçla Emsaldir  
  
-Aracım Dilediğiniz Ekspere Ustaya Servise Açıktır Dediğim Harici Bir Şey Çıkma Durumunda Tüm Masraflar Tarafıma Aittir  
  
- Takas Olur Takas Fiyatım Sizin Aracınızın Fiyatına Göre Değişir  
  
- Tüm Kredi Kartlarına 12 Aya Kadar ( Vade Farkı İle ) Taksit İmkanımız Mevcuttur  
  
- Yeni Sahibine Hayırlı Olması Dileğimizle

****![](https://r.resimlink.com/jTMHaKR.png)****

******FİRMAMIZ BÜNYESİNDE BANKALAR ÜZERİNDEN  
  
**UYGUN FAİZ ORANLARI İLE**  
  
ARAÇ KREDİSİ KULLANDIRIMI YAPILMAKTADIR.******

******ARACIMIZIN KASKO DEĞERİ: 1.180.000TL******

******BİREYSEL MÜŞTERİLERE %30'UNA BANKA KREDİ İMKANI: 354.****000TL******

******VERGİ LEVHALI MÜŞTERİLERİMİZE TAMAMINA KREDİ İMKANI******

******36 AYA KADAR VADE SEÇENEĞİ - 2015 MODEL VE ÜSTÜ ARAÇLAR İÇİN  1,89 FAİZLİ BİREYSEK KREDİ AVANTAJI******

****KREDİ KARTINA 12 TAKSİT İMKANI****",1400000,30150835.0,11 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015.0,190.000 km,Otomatik,Dizel,Sedan,Mavi,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Ön Tampon, Arka Tampon",-,"Arka Kaput, Sol Arka Çamurluk, Motor Kaputu",Sol Ön Çamurluk,-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/hatasiz-degisensiz-boyasiz-2015-passat-highline-1-6-tdi-ici-bej/29812278,"Araç fırsat aracıdır hızlı olan kazansın fiyat sondur lütfen pazarlık için aramayız şimdiden alıcısına hayırlı olsun.  
  
-Eksperini Aşağıya İşaretliyorum  
  
-ÜSTÜNDEKİ ÖZEL PLAKA İLE VERİLECEKTİR!  
16BRT858  
- 4.000 ₺ Tramer  
- Motor Yürüyen Şanzıman Kusursuz  
- Ağır Bakımları Yeni Yapılmıştır  
- Kasası Kondisyonu Kusursuzdur  
- Yedek Anahtarı Kitapçıkları Mevcuttur  
- Özel Üretim Fabrikasyon Makam Perdeler Vardır  
- Highline Far Ve Stop Tarafımca Takılmıştır  
- Lastikleri Sıfırdır  
  
- Çalışmayan Hiç Bir Aksağımı Yoktur  
- Şase Direk Podye Panel Airbag Gibi Önemli Yerlerinde Kesinlikle İşlem Vs Birşey Yoktur  
- Yağ Bakımı Yeni Yapıldı  
- Aracın Temizliği 50 bin Km'deki Araçla Emsaldir  
  
-Aracım Dilediğiniz Ekspere Ustaya Servise Açıktır Dediğim Harici Bir Şey Çıkma Durumunda Tüm Masraflar Tarafıma Aittir  
  
- Takas Olur Takas Fiyatım Sizin Aracınızın Fiyatına Göre Değişir  
  
- Tüm Kredi Kartlarına 12 Aya Kadar ( Vade Farkı İle ) Taksit İmkanımız Mevcuttur  
  
- Yeni Sahibine Hayırlı Olması Dileğimizle

****![](https://r.resimlink.com/jTMHaKR.png)****

******FİRMAMIZ BÜNYESİNDE BANKALAR ÜZERİNDEN  
  
**UYGUN FAİZ ORANLARI İLE**  
  
ARAÇ KREDİSİ KULLANDIRIMI YAPILMAKTADIR.******

******ARACIMIZIN KASKO DEĞERİ: 1.180.000TL******

******BİREYSEL MÜŞTERİLERE %30'UNA BANKA KREDİ İMKANI: 354.****000TL******

******VERGİ LEVHALI MÜŞTERİLERİMİZE TAMAMINA KREDİ İMKANI******

******36 AYA KADAR VADE SEÇENEĞİ - 2015 MODEL VE ÜSTÜ ARAÇLAR İÇİN  1,89 FAİZLİ BİREYSEK KREDİ AVANTAJI******

****KREDİ KARTINA 12 TAKSİT İMKANI****",1400000,30150835.0,11 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015.0,190.000 km,Otomatik,Dizel,Sedan,Mavi,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Ön Tampon, Arka Tampon",-,"Arka Kaput, Sol Arka Çamurluk, Motor Kaputu",Sol Ön Çamurluk,-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/ilk-sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2016-model/28453346,İLK SAHİBİYİZ ARAÇ FAZLALIGINDAN SATILIKTIR.,1200001,28453346.0,19 Mayıs 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016.0,155.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,-,Sahibinden,-,-,-,"Sağ Ön Çamurluk, Motor Kaputu","Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-impression/tech-motors-2019passat1-6tdi-impression-rline-g-verona-j-g-grs/29203393,"**TECH MOTORS**

​**​Model Yılı : 2019**

**Dış Renk : Siyah**

**İç Renk : Siyah**

**Cinsi : 1.6 Dizel**

**Motor Gücü : 120 Hp**

**Muayen﻿e : Var**​

****Km : 179.000****

****KREDİ KARTINA TEK ÇEKİM VEYA 12 TAKSİT İMKANI MEVCUTTUR.​****

******![](https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_120x90.jpg)******

**Tablet Ekran**

**LED FAR**

**F1 Vites**

**Fonksiyonel Direksiyon**

**Yol Bilgisayarı**

**Elektronik El Freni**

**Auto Hold**

**Çift Bölge Dijital Klima**

**Anahtarsız Çalıştırma**

**Ön-Arka Park Sensörü**

**Hız Sabitleme-Sınırlama**

**Start-Stop**

**Yokuş Kalkış Desteği**

**Bluetooth**

**Gündüz Led**

**Sis Farı**

**Ön-Arka Kol Dayama**

**Elektrikli Isıtmalı Yan Aynalar**

**USB AUX**

**Isofix**

**Soğutmalı Torpido**

**![](https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_120x90.jpg)**

**EKSPERTİZ AŞAĞIDAKİ ŞEMADA İŞARETLİDİR**

**TRAMER YOKTUR**

**BÜTÜN AĞIR BAKIMLARI YENİ YAPILMIŞ OLUP**

**DSG KAVRAMA SETİ SIFIR TAKILMIŞTIR.**

**TERTEMİZ BİR ARAÇTIR MEKANİK OLARAK**

********KASKO DEĞERİ :  1.299.302********

********KASKO KODU : 153-1474********

**********\*\*\*\*İstediğiniz servise veya expertize gösterebilirsiniz\*\*\***********

************ARAÇLARIMIZ %100 EKSPERTİZ RAPORLU YAZDIĞIMIZ DIŞINDA KESİNLİKLE BOYA DEĞİŞEN ÇIKMAZ.************

************TECH MOTORS SATTIĞI TÜM ARAÇLARDA GERİ ALMA GARANTİSİ VERMEKTEDİR.************

************SATTIĞIMIZ ARAÇLARDA ORJİNAL KM GARANTİSİ************

******************2.El Araçlarınız Değerinde Alınır******************

******************Takas İmkanı******************

**************************Aracımız Banka Kredisine Uygundur**************************

**********************************************************ŞEHİR DIŞINDAN GELECEK MÜŞTERİLERİMİZİ HAVALİMANINDAN**********************************************************

**********************************************************VE OTOGARDAN KARŞILAMA EKİBİMİZLE HİZMET VERMEKTEYİZ**********************************************************

**********************************************************BİZİ TERCİH ETTİĞİNİZ İÇİN TEŞEKKÜR EDERİZ**********************************************************

********İSTOÇ OTO TİCARET MERKEZİ C BLOK NO:5 BAĞCILAR/İSTANBUL********

********************TECHMOTORS.SAHİBİNDEN.COM********************

******************PAZAR GÜNLERİ AÇIĞIZ.******************

****************DAHA DETAYLI BİLGİ İÇİN LÜTFEN BİZİ ARAYINIZ.****************

********Çalışma Saatleri:********

********Hafta İçi Ve Cumartesi : 08.30 - 19.30********

********Pazar : 11.00 - 18.00********",1129000,29203393.0,24 Mayıs 2025,Volkswagen,Passat,1.6 TDi BlueMotion Impression,2019.0,181.000 km,Otomatik,Dizel,Sedan,Siyah,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun Değil,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Tavan, Ön Tampon, Arka Tampon",Sağ Arka Kapı,"Sol Arka Çamurluk, Sağ Ön Kapı, Sol Arka Kapı, Sol Ön Kapı","Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk",-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-highline-2015-model/30197429,Aracım hatasız boyasızdır. Değişen yoktur. Detaylı bilgi için arayabilirsiniz.,1425000,30197429.0,13 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Highline,2015.0,109.000 km,Düz,Dizel,Sedan,Gri,1598 cc,120 hp,Önden Çekiş,İkinci El,Takasa Uygun Değil,Sahibinden,-,-,-,-,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/galeriden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2013-model-trabzon/28752240,2013 model otomatik hız sabitleme elektronik el freni  yürür motor şanzuman kusursuz iki parça lokal bir tam boya si mevcut 300 tl hasar kaydı var exper günceldir orjinal km 193000 alıcısına hayirli olsun,1015000,28752240.0,20 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013.0,193.000 km,Yarı Otomatik,Dizel,Sedan,Gri (titanyum),1598 cc,105 hp,Önden Çekiş,İkinci El,Takasa Uygun Değil,Galeriden,-,"Sol Ön Kapı, Sol Ön Çamurluk",Sağ Ön Kapı,-,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Tavan, Sol Arka Kapı, Sağ Ön Çamurluk, Motor Kaputu, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-business/dogru-otomotiv-den-hatasiz-passat-2020-1-6-dizel-dsg/30392080,2013 model otomatik hız sabitleme elektronik el freni  yürür motor şanzuman kusursuz iki parça lokal bir tam boya si mevcut 300 tl hasar kaydı var exper günceldir orjinal km 193000 alıcısına hayirli olsun,1015000,28752240.0,20 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013.0,193.000 km,Yarı Otomatik,Dizel,Sedan,Gri (titanyum),1598 cc,105 hp,Önden Çekiş,İkinci El,Takasa Uygun Değil,Galeriden,-,"Sol Ön Kapı, Sol Ön Çamurluk",Sağ Ön Kapı,-,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Tavan, Sol Arka Kapı, Sağ Ön Çamurluk, Motor Kaputu, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/rline-gorunumlu-2015-model-1-6-tdi-dsg-comfortline-b8-passat/29942328,2013 model otomatik hız sabitleme elektronik el freni  yürür motor şanzuman kusursuz iki parça lokal bir tam boya si mevcut 300 tl hasar kaydı var exper günceldir orjinal km 193000 alıcısına hayirli olsun,1015000,28752240.0,20 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013.0,193.000 km,Yarı Otomatik,Dizel,Sedan,Gri (titanyum),1598 cc,105 hp,Önden Çekiş,İkinci El,Takasa Uygun Değil,Galeriden,-,"Sol Ön Kapı, Sol Ön Çamurluk",Sağ Ön Kapı,-,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Tavan, Sol Arka Kapı, Sağ Ön Çamurluk, Motor Kaputu, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2015-model/30079654,2013 model otomatik hız sabitleme elektronik el freni  yürür motor şanzuman kusursuz iki parça lokal bir tam boya si mevcut 300 tl hasar kaydı var exper günceldir orjinal km 193000 alıcısına hayirli olsun,1015000,28752240.0,20 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013.0,193.000 km,Yarı Otomatik,Dizel,Sedan,Gri (titanyum),1598 cc,105 hp,Önden Çekiş,İkinci El,Takasa Uygun Değil,Galeriden,-,"Sol Ön Kapı, Sol Ön Çamurluk",Sağ Ön Kapı,-,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Tavan, Sol Arka Kapı, Sağ Ön Çamurluk, Motor Kaputu, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2019-model/29730099,Araç yetkili servis balımlıdır,1625000,29730099.0,19 Mayıs 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2019.0,84.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,İkinci El,,Sahibinden,-,"Sağ Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı",-,-,"Arka Kaput, Sol Arka Çamurluk, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-business/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-business-2020-model/30033984,HATASIZ BOYASIZ HASAR KAYDI YOOK,1880000,30033984.0,04 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Business,2020.0,58.000 km,Yarı Otomatik,Dizel,Station wagon,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,Takasa Uygun Değil,Sahibinden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,-,-,-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-trendline/tarkan-dan-tamamina-kredili-degisensiz-2017-passat-trendline/30820649,"*![](https://i.hizliresim.com/6sep04i.jpg)​*

*Türkiye'deki Tüm Finansman Kuruluşlarının Yetkili Bayisi olarak kredi taleplerinizi oluşturmak ve yürütmek için hizmetinizdeyiz.*

*![](https://i.hizliresim.com/9kmvsco.png)*

*****BİREYSEL TAŞIT KREDİSİ  :**340.000 TL  
**VERGİ LEVHALILARA KREDİ :**920.000 TL  
**SENETLİ SİSTEM KREDİ MİKTARI:**680.000 TL***

***![](https://i.hizliresim.com/869dxnz.png)***

****ARAÇ PLAKASI :** 41 \*\* 112**

*VW PASSAT TRENDLİNE 1.6 TDİ BMT 120 HP DSG*

![](https://i.hizliresim.com/ok487t1.png)

***Sağ ve sol yan yüzeysel boyalı***

***08/07/2025 Tarihi itibariyle Tramer kaydı 22.000 TL***

*![](https://i.hizliresim.com/8bpix61.jpg)*

![](https://i.hizliresim.com/8ef55up.png)

*![](https://i.hizliresim.com/ap058mt.png)*

### BİLGİLENDİRME :

1) Araçlar için yapılacak Tramer sorgulamaları alıcı sorumluluğundadır. Tramer sorgulamalarında oluşacak hata veya sonradan gelen/eklenecek kayıt ve hasarlardan Tarkan Araç Filo Kiralama Otomotiv Sanayi ve Ticaret A.Ş. sorumlu değildir.

2) Boya ve değişen bilgisi referans niteliğinde verilmektedir.

3) Motor,mekanik, şase, podye,airbag ekspertizleri yapılmamaktadır.Tarkan Araç Filo Kiralama Otomotiv Sanayi ve Ticaret A.Ş.sorumlu değildir.",977900,30820649.0,08 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2017.0,360.000 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Arka Kaput, Tavan, Motor Kaputu, Ön Tampon, Arka Tampon",-,"Sağ Arka Çamurluk, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Sol Ön Çamurluk",-,-
